respondent_id,age,gender,financial_literacy,need_for_cognition,tech_disposition,condition,scenario_id,presentation_position,loan_amount,applicant_credit_score,ai_recommendation,ai_confidence,ai_correct,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,participant_decision,trust_composite,agree_with_ai,response_time_sec,response_timestamp,attention_check_passed,calibration_label
P45db5db83d,,female,4,3.82,4.25,none,4,2,5000,590,deny,74,True,5,3,3,4,4,3,4,5,4,4,3,3,approve,3.75,False,13.9,2026-02-06T18:39:27,True,under-trust
P45db5db83d,,female,4,3.82,4.25,none,6,3,12000,655,deny,63,False,2,1,2,2,3,1,1,2,2,1,2,1,approve,1.67,False,27.1,2026-02-06T18:39:55,True,calibrated
P45db5db83d,,female,4,3.82,4.25,none,9,4,7000,730,approve,94,True,5,4,4,4,5,4,5,6,3,4,5,6,approve,4.58,True,18.5,2026-02-06T18:40:16,True,calibrated
P45db5db83d,,female,4,3.82,4.25,none,2,5,15000,705,approve,91,True,5,4,4,4,3,6,5,5,4,4,6,4,approve,4.5,True,16.3,2026-02-06T18:40:34,True,calibrated
P45db5db83d,,female,4,3.82,4.25,none,1,6,8000,610,deny,82,True,4,4,4,3,4,4,3,4,3,3,3,5,deny,3.67,True,10.2,2026-02-06T18:40:45,True,under-trust
P45db5db83d,,female,4,3.82,4.25,none,7,7,9000,680,approve,77,True,5,3,5,4,3,4,4,4,4,5,5,6,deny,4.33,False,13.0,2026-02-06T18:41:01,True,calibrated
P45db5db83d,,female,4,3.82,4.25,none,10,8,25000,620,deny,69,True,4,4,4,4,4,3,4,4,4,3,,2,approve,3.64,False,21.6,2026-02-06T18:41:24,True,under-trust
P45db5db83d,,female,4,3.82,4.25,none,3,9,22000,640,approve,58,True,4,3,2,4,3,3,2,4,4,3,3,3,approve,3.17,True,13.9,2026-02-06T18:41:39,True,under-trust
P45db5db83d,,female,4,3.82,4.25,none,8,10,18000,600,approve,55,False,3,3,2,4,3,3,2,3,2,3,2,4,deny,2.83,False,10.8,2026-02-06T18:41:51,True,calibrated
P8219edbd5c,38,male,3,5.38,6.85,none,10,1,25000,620,deny,69,True,3,3,3,3,3,3,3,3,3,,3,3,deny,3,True,19.7,2026-02-04T15:08:43,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,5,2,30000,720,approve,88,True,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,False,22.1,2026-02-04T15:09:07,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,9,3,7000,730,approve,94,True,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,False,11.1,2026-02-04T15:09:19,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,4,4,5000,590,deny,74,True,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,True,23.5,2026-02-04T15:09:44,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,1,5,8000,610,deny,82,True,3,3,3,3,3,3,3,3,3,3,3,3,approve,3,False,16.8,2026-02-04T15:10:02,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,8,6,18000,600,approve,55,False,3,3,,3,3,3,3,3,3,3,3,3,approve,3,True,9.8,2026-02-04T15:10:13,False,calibrated
P8219edbd5c,38,male,3,5.38,6.85,none,6,7,12000,655,deny,63,False,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,True,12.8,2026-02-04T15:10:27,False,calibrated
P8219edbd5c,38,male,3,5.38,6.85,none,2,8,15000,705,approve,91,True,,3,3,3,3,3,3,3,3,3,3,3,deny,3,False,16.0,2026-02-04T15:10:45,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,3,9,22000,640,approve,58,True,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,False,11.8,2026-02-04T15:10:59,False,under-trust
P8219edbd5c,38,male,3,5.38,6.85,none,7,10,9000,680,approve,77,True,3,3,3,3,3,3,3,3,3,3,3,3,deny,3,False,15.4,2026-02-04T15:11:16,False,under-trust
P6e02fdd0ce,41,male,4,4.27,3.83,none,1,1,8000,610,deny,82,True,7,7,6,7,6,7,7,6,6,7,7,7,deny,6.67,True,15.4,2026-02-06T11:45:09,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,5,2,30000,720,approve,88,True,4,4,6,6,5,5,6,4,5,5,6,6,approve,5.17,True,15.1,2026-02-06T11:45:26,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,6,3,12000,655,deny,63,False,4,5,6,5,4,5,4,5,5,4,5,5,deny,4.75,True,19.9,2026-02-06T11:45:47,True,over-trust
P6e02fdd0ce,41,male,4,4.27,3.83,none,7,4,9000,680,approve,77,True,6,6,6,6,6,4,5,5,5,6,5,5,approve,5.42,True,60.6,2026-02-06T11:46:50,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,9,5,7000,730,approve,94,True,7,6,6,5,7,7,6,6,7,7,5,7,approve,6.33,True,16.7,2026-02-06T11:47:08,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,2,6,15000,705,approve,91,True,7,7,7,6,6,5,7,6,6,7,7,7,approve,6.5,True,15.2,2026-02-06T11:47:25,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,3,7,22000,640,approve,58,True,5,5,5,4,4,5,4,4,4,4,5,3,approve,4.33,True,11.6,2026-02-06T11:47:37,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,4,8,5000,590,deny,74,True,5,6,6,6,7,5,6,6,6,6,6,6,deny,5.92,True,15.3,2026-02-06T11:47:54,True,calibrated
P6e02fdd0ce,41,male,4,4.27,3.83,none,8,9,18000,600,approve,55,False,5,4,4,4,5,4,4,5,4,4,4,4,approve,4.25,True,7.0,2026-02-06T11:48:03,True,over-trust
P6e02fdd0ce,41,male,4,4.27,3.83,none,10,10,25000,620,deny,69,True,6,5,7,5,5,6,6,6,5,6,6,5,deny,5.67,True,21.1,2026-02-06T11:48:25,True,calibrated
Paaad6dd712,42,female,4,6.26,2.01,surface,2,1,15000,705,approve,91,True,3,4,3,2,3,3,3,3,4,5,5,4,deny,3.5,False,11.7,2026-02-20T14:36:15,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,8,2,18000,600,approve,55,False,1,1,,2,2,2,2,1,1,1,1,2,deny,1.45,False,15.8,2026-02-20T14:36:33,True,calibrated
Paaad6dd712,42,female,4,6.26,2.01,surface,5,3,30000,720,approve,88,True,1,4,2,2,3,3,3,3,2,2,3,3,deny,2.58,False,19.4,2026-02-20T14:36:53,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,6,4,12000,655,deny,63,False,3,2,3,2,3,3,3,4,2,4,3,4,approve,3,False,17.3,2026-02-20T14:37:12,True,calibrated
Paaad6dd712,42,female,4,6.26,2.01,surface,3,5,22000,640,approve,58,True,4,4,3,3,5,3,3,4,4,4,4,5,deny,3.83,False,4.8,2026-02-20T14:37:18,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,1,6,8000,610,deny,82,True,3,,4,4,3,4,2,3,4,4,4,4,approve,3.55,False,11.0,2026-02-20T14:37:30,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,7,7,9000,680,approve,77,True,3,4,2,3,3,3,4,5,4,4,4,4,deny,3.58,False,17.7,2026-02-20T14:37:50,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,9,8,7000,730,approve,94,True,4,4,3,4,4,4,4,4,3,3,3,4,deny,3.67,False,15.0,2026-02-20T14:38:07,True,under-trust
Paaad6dd712,42,female,4,6.26,2.01,surface,4,9,5000,590,deny,74,True,4,5,4,5,6,3,4,6,6,4,5,4,approve,4.67,False,5.7,2026-02-20T14:38:14,True,calibrated
Paaad6dd712,42,female,4,6.26,2.01,surface,10,10,25000,620,deny,69,True,1,3,2,2,2,2,2,2,3,1,3,1,approve,2,False,11.9,2026-02-20T14:38:27,True,under-trust
P4e074592a5,27,female,3,6.04,6.4,counterfactual,8,1,18000,600,approve,55,False,1,2,1,3,1,1,1,1,,1,2,2,approve,1.45,True,15.7,2026-01-22T22:04:34,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,7,2,9000,680,approve,77,True,3,5,6,4,5,4,5,6,6,5,5,5,deny,4.92,False,13.6,2026-01-22T22:04:50,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,5,3,30000,720,approve,88,True,6,6,7,5,5,,5,5,5,5,4,5,approve,5.27,True,10.0,2026-01-22T22:05:01,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,4,4,5000,590,deny,74,True,3,3,3,4,4,3,3,2,3,3,4,3,approve,3.17,False,12.0,2026-01-22T22:05:14,True,under-trust
P4e074592a5,27,female,3,6.04,6.4,counterfactual,2,5,15000,705,approve,91,True,6,5,5,5,5,5,5,5,5,4,5,,approve,5,True,10.5,2026-01-22T22:05:26,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,9,6,7000,730,approve,94,True,6,5,3,4,5,5,5,6,4,5,4,4,approve,4.67,True,18.3,2026-01-22T22:05:46,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,3,7,22000,640,approve,58,True,6,5,5,7,4,5,5,5,5,5,5,5,approve,5.17,True,8.8,2026-01-22T22:05:56,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,10,8,25000,620,deny,69,True,4,4,4,4,4,4,,5,4,5,4,4,deny,4.18,True,16.1,2026-01-22T22:06:13,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,6,9,12000,655,deny,63,False,2,2,2,2,2,4,1,3,3,3,3,1,approve,2.33,False,20.7,2026-01-22T22:06:35,True,calibrated
P4e074592a5,27,female,3,6.04,6.4,counterfactual,1,10,8000,610,deny,82,True,6,7,5,6,5,7,6,6,6,6,7,5,deny,6,True,14.7,2026-01-22T22:06:51,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,9,1,7000,730,approve,94,True,6,7,5,6,7,6,5,6,4,6,6,5,approve,5.75,True,6.6,2026-01-29T21:56:01,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,7,2,9000,680,approve,77,True,6,7,7,6,6,6,5,6,7,7,7,7,approve,6.42,True,15.4,2026-01-29T21:56:18,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,8,3,18000,600,approve,55,False,4,6,5,4,3,3,4,5,3,3,3,4,deny,3.92,False,19.4,2026-01-29T21:56:38,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,3,4,22000,640,approve,58,True,5,6,6,4,6,7,5,4,5,5,6,7,deny,5.5,False,14.2,2026-01-29T21:56:54,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,4,5,5000,590,deny,74,True,6,,6,6,7,5,6,5,5,4,5,6,deny,5.55,True,17.7,2026-01-29T21:57:13,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,6,6,12000,655,deny,63,False,6,5,6,6,5,5,5,4,4,4,5,5,approve,5,False,11.2,2026-01-29T21:57:26,True,over-trust
P39ca22e71e,59,male,5,,3.97,counterfactual,2,7,15000,705,approve,91,True,5,6,6,7,6,6,7,7,6,7,5,5,deny,6.08,False,11.3,2026-01-29T21:57:39,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,5,8,30000,720,approve,88,True,7,6,6,6,6,5,6,6,7,6,6,6,deny,6.08,False,24.8,2026-01-29T21:58:05,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,1,9,8000,610,deny,82,True,7,6,6,6,5,5,5,5,5,6,5,5,deny,5.5,True,19.5,2026-01-29T21:58:26,True,calibrated
P39ca22e71e,59,male,5,,3.97,counterfactual,10,10,25000,620,deny,69,True,5,,5,4,5,4,5,5,5,4,4,5,deny,4.64,True,25.1,2026-01-29T21:58:53,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,4,1,5000,590,deny,74,True,5,4,3,5,4,5,5,5,6,5,5,4,approve,4.67,False,14.8,2026-02-09T10:46:31,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,6,2,12000,655,deny,63,False,1,1,1,1,2,1,1,3,1,1,2,1,approve,1.33,False,12.3,2026-02-09T10:46:44,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,10,3,25000,620,deny,69,True,3,3,5,6,4,4,4,3,6,6,5,4,deny,4.42,True,17.1,2026-02-09T10:47:03,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,8,4,18000,600,approve,55,False,1,1,2,1,3,2,1,2,1,2,2,3,deny,1.75,False,14.6,2026-02-09T10:47:19,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,9,5,7000,730,approve,94,True,6,7,6,6,6,7,7,7,6,6,5,6,approve,6.25,True,15.3,2026-02-09T10:47:36,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,2,6,15000,705,approve,91,True,6,4,5,5,4,5,5,5,6,5,5,4,approve,4.92,True,10.8,2026-02-09T10:47:50,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,3,7,22000,640,approve,58,True,5,4,2,4,4,4,4,4,4,4,5,4,approve,4,True,17.0,2026-02-09T10:48:08,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,1,8,8000,610,deny,82,True,5,5,4,,5,6,5,5,6,5,5,5,approve,5.09,False,21.9,2026-02-09T10:48:31,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,7,9,9000,680,approve,77,True,5,5,5,5,5,4,5,5,6,6,6,4,deny,5.08,False,19.4,2026-02-09T10:48:51,True,calibrated
Pd3876cc45f,29,male,3,5.99,3.26,counterfactual,5,10,30000,720,approve,88,True,5,6,5,5,,6,4,5,4,5,6,5,approve,5.09,True,4.4,2026-02-09T10:48:58,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,1,1,8000,610,deny,82,True,5,6,6,5,7,5,5,6,6,6,6,5,deny,5.67,True,5.7,2026-01-19T17:29:59,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,7,2,9000,680,approve,77,True,6,6,,4,6,5,4,6,5,5,6,5,approve,5.27,True,5.9,2026-01-19T17:30:06,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,10,3,25000,620,deny,69,True,4,4,5,6,5,3,5,5,5,5,5,4,approve,4.67,False,17.6,2026-01-19T17:30:25,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,8,4,18000,600,approve,55,False,4,3,3,3,3,3,5,4,4,3,3,3,deny,3.42,False,8.0,2026-01-19T17:30:35,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,2,5,15000,705,approve,91,True,6,6,6,7,5,6,5,6,6,5,6,5,approve,5.75,True,5.7,2026-01-19T17:30:42,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,9,6,7000,730,approve,94,True,7,7,7,7,7,7,5,7,5,6,6,6,approve,6.42,True,12.1,2026-01-19T17:30:56,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,5,7,30000,720,approve,88,True,5,5,5,5,4,6,6,5,5,7,4,4,approve,5.08,True,16.9,2026-01-19T17:31:14,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,6,8,12000,655,deny,63,False,4,4,4,4,5,6,4,5,4,4,5,6,deny,4.58,True,17.0,2026-01-19T17:31:33,True,over-trust
P2d50cb9463,37,male,2,2.58,6.12,none,4,9,5000,590,deny,74,True,4,5,5,6,5,6,6,5,4,5,,5,deny,5.09,True,7.7,2026-01-19T17:31:42,True,calibrated
P2d50cb9463,37,male,2,2.58,6.12,none,3,10,22000,640,approve,58,True,4,5,5,4,5,5,5,4,4,5,5,5,approve,4.67,True,16.7,2026-01-19T17:32:01,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,6,1,12000,655,deny,63,False,2,3,4,4,4,3,4,4,3,2,3,2,approve,3.17,False,16.0,2026-01-16T09:13:51,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,4,2,5000,590,deny,74,True,6,6,5,7,6,6,7,6,6,6,5,7,deny,6.08,True,9.4,2026-01-16T09:14:02,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,2,3,15000,705,approve,91,True,7,7,7,7,7,7,7,7,7,7,7,7,approve,7,True,17.7,2026-01-16T09:14:21,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,1,4,8000,610,deny,82,True,7,6,7,7,7,7,7,6,6,6,5,7,deny,6.5,True,13.3,2026-01-16T09:14:36,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,3,5,22000,640,approve,58,True,7,7,7,7,7,7,7,7,6,7,,7,approve,6.91,True,16.0,2026-01-16T09:14:53,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,8,6,18000,600,approve,55,False,5,4,4,4,5,5,4,4,4,4,4,5,approve,4.33,True,20.4,2026-01-16T09:15:16,True,over-trust
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,7,7,9000,680,approve,77,True,6,7,7,7,6,7,6,7,6,7,6,7,approve,6.58,True,17.7,2026-01-16T09:15:34,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,10,8,25000,620,deny,69,True,6,4,5,5,6,6,5,,7,5,6,5,deny,5.45,True,10.0,2026-01-16T09:15:46,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,5,9,30000,720,approve,88,True,6,7,6,6,7,7,7,6,6,6,7,7,approve,6.5,True,96.6,2026-01-16T09:17:24,True,calibrated
P6e57fdece8,36,female,2,4.54,3.63,counterfactual,9,10,7000,730,approve,94,True,7,7,6,6,7,7,7,6,6,7,7,6,approve,6.58,True,11.9,2026-01-16T09:17:37,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,5,1,30000,720,approve,88,True,6,7,7,7,7,7,7,7,7,7,7,7,approve,6.92,True,15.7,2026-02-12T16:37:15,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,10,2,25000,620,deny,69,True,7,6,6,7,7,7,7,6,7,6,7,7,deny,6.67,True,11.9,2026-02-12T16:37:29,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,7,3,9000,680,approve,77,True,7,7,7,7,7,6,,7,7,7,7,7,approve,6.91,True,11.5,2026-02-12T16:37:42,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,9,4,7000,730,approve,94,True,7,7,6,7,7,6,7,7,6,7,7,6,approve,6.67,True,16.8,2026-02-12T16:38:01,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,8,5,18000,600,approve,55,False,3,3,4,3,3,5,4,3,4,5,4,4,deny,3.75,False,6.3,2026-02-12T16:38:10,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,3,6,22000,640,approve,58,True,7,6,6,6,6,6,6,7,7,7,6,7,approve,6.42,True,16.4,2026-02-12T16:38:27,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,1,7,8000,610,deny,82,True,,7,7,7,5,7,7,7,6,6,7,7,deny,6.64,True,10.9,2026-02-12T16:38:40,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,2,8,15000,705,approve,91,True,7,7,7,7,6,7,7,7,7,7,7,7,approve,6.92,True,15.8,2026-02-12T16:38:57,True,calibrated
Pe2f26171b7,34,female,4,3.77,5.57,surface,6,9,12000,655,deny,63,False,5,6,4,7,4,5,5,5,5,5,6,5,deny,5.17,True,12.4,2026-02-12T16:39:11,True,over-trust
Pe2f26171b7,34,female,4,3.77,5.57,surface,4,10,5000,590,deny,74,True,7,6,7,7,7,7,7,6,6,6,7,7,deny,6.67,True,21.2,2026-02-12T16:39:34,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,3,1,22000,640,approve,58,True,4,4,4,4,6,4,4,4,4,4,4,6,approve,4.33,True,19.2,2026-01-16T08:44:10,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,7,2,9000,680,approve,77,True,4,4,5,4,3,5,5,5,5,6,5,5,approve,4.67,True,10.5,2026-01-16T08:44:21,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,9,3,7000,730,approve,94,True,5,5,5,5,6,6,5,6,6,4,6,,approve,5.36,True,11.6,2026-01-16T08:44:34,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,2,4,15000,705,approve,91,True,6,5,4,5,7,5,5,6,6,5,7,5,approve,5.5,True,14.4,2026-01-16T08:44:50,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,5,5,30000,720,approve,88,True,4,5,5,6,4,6,5,6,5,5,4,4,approve,4.92,True,13.4,2026-01-16T08:45:04,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,4,6,5000,590,deny,74,True,4,5,5,5,4,3,6,7,5,6,4,5,deny,4.92,True,16.1,2026-01-16T08:45:21,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,1,7,8000,610,deny,82,True,5,6,6,7,5,5,5,6,5,6,4,6,approve,5.5,False,13.6,2026-01-16T08:45:37,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,6,8,12000,655,deny,63,False,3,2,4,3,3,4,3,2,2,3,3,3,approve,2.92,False,13.0,2026-01-16T08:45:51,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,10,9,25000,620,deny,69,True,5,5,5,4,5,5,6,5,5,4,5,5,approve,4.92,False,16.6,2026-01-16T08:46:10,True,calibrated
Pfe6386ddda,44,male,4,4.59,6.84,surface,8,10,18000,600,approve,55,False,5,3,4,5,5,4,5,4,4,3,4,3,deny,4.08,False,16.2,2026-01-16T08:46:27,True,over-trust
P9c675314f3,33,male,2,,4.64,counterfactual,7,1,9000,680,approve,77,True,6,6,7,6,6,5,7,7,7,7,7,6,deny,6.42,False,3.6,2026-02-04T10:12:46,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,5,2,30000,720,approve,88,True,7,6,7,6,7,6,7,7,6,5,6,7,approve,6.42,True,3,2026-02-04T10:12:51,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,2,3,15000,705,approve,91,True,6,6,7,7,7,7,6,7,7,6,7,7,approve,6.67,True,10.5,2026-02-04T10:13:04,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,10,4,25000,620,deny,69,True,7,5,7,6,6,6,7,6,5,5,5,6,deny,5.92,True,16.2,2026-02-04T10:13:22,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,9,5,7000,730,approve,94,True,6,5,7,7,6,7,7,7,7,7,7,6,approve,6.58,True,11.6,2026-02-04T10:13:36,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,3,6,22000,640,approve,58,True,5,6,4,5,5,4,5,4,5,5,6,4,approve,4.83,True,9.5,2026-02-04T10:13:48,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,8,7,18000,600,approve,55,False,2,4,3,4,4,4,4,3,2,3,2,5,approve,3.33,True,5.7,2026-02-04T10:13:54,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,6,8,12000,655,deny,63,False,5,5,5,3,3,5,6,5,5,5,6,6,deny,4.92,True,6.3,2026-02-04T10:14:02,True,over-trust
P9c675314f3,33,male,2,,4.64,counterfactual,4,9,5000,590,deny,74,True,7,7,5,6,7,6,5,6,5,5,5,5,approve,5.75,False,15.4,2026-02-04T10:14:19,True,calibrated
P9c675314f3,33,male,2,,4.64,counterfactual,1,10,8000,610,deny,82,True,7,6,7,7,7,7,7,7,6,6,6,7,deny,6.67,True,13.2,2026-02-04T10:14:34,True,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,10,1,25000,620,deny,69,True,7,7,7,7,7,7,7,7,7,7,7,7,deny,7,True,20.2,2026-02-18T13:08:09,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,2,2,15000,705,approve,91,True,7,7,7,7,7,7,7,7,7,7,7,7,approve,7,True,10.1,2026-02-18T13:08:22,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,4,3,5000,590,deny,74,True,7,7,7,7,7,7,7,7,7,7,7,7,deny,7,True,15.3,2026-02-18T13:08:38,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,6,4,12000,655,deny,63,False,7,7,7,7,7,7,7,7,7,7,7,7,deny,7,True,12.9,2026-02-18T13:08:52,False,over-trust
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,9,5,7000,730,approve,94,True,7,7,7,7,7,7,,7,7,7,7,7,approve,7,True,3,2026-02-18T13:08:58,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,8,6,18000,600,approve,55,False,7,7,7,7,7,7,7,7,7,7,7,7,approve,7,True,22.0,2026-02-18T13:09:22,False,over-trust
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,1,7,8000,610,deny,82,True,7,7,7,7,7,7,7,7,7,7,7,7,deny,7,True,16.1,2026-02-18T13:09:39,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,5,8,30000,720,approve,88,True,7,7,7,7,7,7,7,7,7,7,7,7,approve,7,True,18.7,2026-02-18T13:09:59,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,3,9,22000,640,approve,58,True,7,7,,7,7,7,7,7,7,7,7,7,approve,7,True,4.3,2026-02-18T13:10:04,False,calibrated
Pf72a63256f,24,male,5,6.7,4.41,counterfactual,7,10,9000,680,approve,77,True,7,7,7,7,7,7,7,7,7,7,7,7,deny,7,False,28.8,2026-02-18T13:10:34,False,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,9,1,7000,730,approve,94,True,4,5,4,3,4,2,2,5,4,4,3,3,approve,3.58,True,12.7,2026-01-27T20:02:21,True,under-trust
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,4,2,5000,590,deny,74,True,4,3,5,4,4,4,5,5,5,5,5,4,deny,4.42,True,10.7,2026-01-27T20:02:33,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,5,3,30000,720,approve,88,True,4,5,4,4,4,4,4,4,3,5,4,5,approve,4.17,True,16.7,2026-01-27T20:02:51,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,3,4,22000,640,approve,58,True,4,5,5,4,4,4,6,4,5,4,5,5,approve,4.58,True,11.9,2026-01-27T20:03:04,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,1,5,8000,610,deny,82,True,6,5,7,6,5,4,5,6,5,6,5,6,deny,5.5,True,19.4,2026-01-27T20:03:23,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,7,6,9000,680,approve,77,True,4,5,4,3,2,3,4,4,4,4,3,5,deny,3.75,False,77.3,2026-01-27T20:04:42,True,under-trust
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,2,7,15000,705,approve,91,True,3,5,5,5,4,5,5,5,4,5,3,5,deny,4.5,False,8.7,2026-01-27T20:04:52,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,10,8,25000,620,deny,69,True,6,5,4,5,4,3,5,4,3,3,5,5,approve,4.33,False,14.1,2026-01-27T20:05:08,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,6,9,12000,655,deny,63,False,2,3,3,2,3,1,2,2,2,3,1,3,approve,2.25,False,15.8,2026-01-27T20:05:26,True,calibrated
P8cf20bcb29,18,male,3,4.44,5.89,counterfactual,8,10,18000,600,approve,55,False,2,1,1,1,1,1,1,1,1,1,2,1,approve,1.17,True,10.1,2026-01-27T20:05:38,True,calibrated
